id,title,imageSrc,url,cookTime,carbohydrates,fat,protein,calories,like,dislike
3362,Puré de Coliflor horneada,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/59-diabetic-baked-cauliflower_683880865_111418-2_1_3042667765.jpg,https://www.diabetesfoodhub.org/recipes/puré-de-coliflor-horneada.html?home-category_id=20,,5.0,4.5,0.0,70.0,0.0,0.0
3054,Puré de Papas con Hierbas y Aceite de oliva,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/308-herb-olive-oil-diabetic-mashed-potatoes_480537796_82219_28501105.jpg,https://www.diabetesfoodhub.org/recipes/puré-de-papas-con-hierbas-y-aceite-de-oliva.html?home-category_id=20,,18.0,4.5,0.0,120.0,0.0,0.0
2378,Puré de Papas moradas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1905-diabetic-mashed-red-potatoes_create-your-plate_22021_28501105.jpg,https://www.diabetesfoodhub.org/recipes/puré-de-papas-moradas.html?home-category_id=20,20 min,19.0,1.5,0.0,100.0,0.0,0.0
2819,Puré italiano (Maccu) de Habas del Suroeste ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_842_SouthernItalianFavaBeanPuree_ItalianDiabetesCookbook_22619_544486295.jpg,https://www.diabetesfoodhub.org/recipes/puré-italiano-maccu-de-habas-del-suroeste.html?home-category_id=20,1 hr 5 min,6.0,5.0,0.0,80.0,0.0,0.0
3084,Quesadillas de Cerdo a la Parrilla y Queso,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_732_Grilled%20Pork%20and%20Cheese%20Quesadilla_DiabetesComfortFood_22519_544486295.jpg,https://www.diabetesfoodhub.org/recipes/quesadillas-de-cerdo-a-la-parrilla-y-queso.html?home-category_id=20,15 min,16.0,6.0,0.0,185.0,0.0,0.0
2803,Quesadillas de Espinacas y Champiñones,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/512-diabetic-spinach-mushroom-quesadilla_AdobeStock379371649_22222_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quesadillas-de-espinacas-y-champiñones.html?home-category_id=20,25 min,44.0,22.0,0.0,390.0,0.0,0.0
3328,"Quesadillas de Frijoles negros, Mango y Pollo con Ensalada",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/sep2014-chicken-mango-blk_1_1683456235.jpg,https://www.diabetesfoodhub.org/recipes/quesadillas-de-frijoles-negros-mango-y-pollo-con-ensalada.html?home-category_id=20,20 min,43.0,10.0,0.0,340.0,0.0,0.0
2582,Quesadillas de piña y chile,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1680-diabetic-pineapple-chile-quesadilla_tex-mex-diabetes-cookbook_DF_101918_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quesadillas-de-piña-y-chile.html?home-category_id=20,10 min,9.0,5.0,0.0,90.0,0.0,0.0
2325,Quiche de desayuno del suroeste,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1961-diabetic-Southwest-Quiche_Magee_50121_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quiche-de-desayuno-del-suroeste.html?home-category_id=20,40 min,10.0,7.0,0.0,170.0,0.0,0.0
2303,Quiche de espárragos y tomate sin corteza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1984-diabetic-breakfast-Asparagus-tomato-Quiche_KDBH-bookazine_12822_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quiche-de-espárragos-y-tomate-sin-corteza.html?home-category_id=20,40 min,10.0,5.0,0.0,150.0,0.0,0.0
3177,Quiche de espinacas y champiñones sin corteza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/213-diabetic-crustless-spinach-mushroom-quiche_Diab-Heart-Healthy-for-Two_12520_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quiche-de-espinacas-y-champiñones-sin-corteza.html?home-category_id=20,,16.0,7.0,0.0,205.0,0.0,0.0
2925,Quiche de papas con costra de tocino,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_797_Potato%20Crusted%20Bacon%20Quiche_DiabetesComfortFood_22519_544486295.jpg,https://www.diabetesfoodhub.org/recipes/quiche-de-papas-con-costra-de-tocino.html?home-category_id=20,,10.0,4.5,0.0,120.0,0.0,0.0
2264,Quiche mediterránea sin corteza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2023-diabetic-crustless-mediterranean-quiche_diabetes-cookbook_081618_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quiche-mediterránea-sin-corteza.html?home-category_id=20,45 min,7.0,8.0,0.0,140.0,0.0,0.0
2908,Quinoa con arándanos y piñones,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/434-quinoa-with-cranberries-pine-nuts_diabetes-ckbk_DFNovDec19_101020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-con-arándanos-y-piñones.html?home-category_id=20,20 min,31.0,12.0,0.0,240.0,0.0,0.0
3218,Quinoa con cilantro y lima,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_180_Cilantro_Lime_Quinoa_PNCImages_2272019_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-con-cilantro-y-lima.html?home-category_id=20,,22.0,0.0,0.0,145.0,0.0,0.0
432,Quinoa Pilaf,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/quinoa-quick_279x200_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-pilaf.html?home-category_id=20,,19.0,3.0,5.0,120.0,1.0,0.0
2388,Quinoa Roja y Farro,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1895-diabetic-red-quinoa-and-farro_CYP_DFMarApr20_21021_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-roja-y-farro.html?home-category_id=20,40 min,28.0,5.0,0.0,180.0,0.0,0.0
434,Quinoa with Cranberries and Pine Nuts,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/434-quinoa-with-cranberries-pine-nuts_diabetes-ckbk_DFNovDec19_101019_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-with-cranberries-and-pine-nuts.html?home-category_id=20,20 min,31.0,12.0,6.0,240.0,0.0,0.0
1760,"Quinoa, Arugula, and Apricot Salad",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/diabetic-quinoa-apricot-arugula-salad_DFMarApr19_020519_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinoa-arugula-and-apricot-salad.html?home-category_id=20,,21.0,8.0,5.0,170.0,0.0,0.0
2802,Quinua con espinacas y piñones,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/514-diabetic-spinach-pine-nut-quinoa_AdobeStock224300330_12222_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinua-con-espinacas-y-piñones.html?home-category_id=20,,22.0,8.0,0.0,180.0,0.0,0.0
2559,Quinua de Pimiento Rojo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1706-Red-Pepper-Quinoa_Diabetes-Superfoods-Cookbook_10320_28501105.jpg,https://www.diabetesfoodhub.org/recipes/quinua-de-pimiento-rojo.html?home-category_id=20,20 min,21.0,8.0,0.0,180.0,0.0,0.0
3468,Radish & Watermelon Arugula Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic%20Radish%20Salad%20Diabetes%20Food%20Hub_7376454.png,https://www.diabetesfoodhub.org/recipes/radish-watermelon-arugula-salad.html?home-category_id=20,,11.0,11.0,3.0,150.0,0.0,0.0
2906,Rajas poblanas y tacos de falda,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/435-diabetic-rajas-poblanos-steak-tacos_AdobeStock293461772_12122_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rajas-poblanas-y-tacos-de-falda.html?home-category_id=20,20 min,36.0,12.0,0.0,310.0,0.0,0.0
3187,Ratatouille de frijoles rojos criollos,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_679_Creole_Red_Bean_Ratatouille_DiabetesHeartHealthy_22519_544486295.jpg,https://www.diabetesfoodhub.org/recipes/ratatouille-de-frijoles-rojos-criollos.html?home-category_id=20,,41.0,7.0,0.0,280.0,0.0,0.0
2370,Ratatouille en Olla de cocción lenta con Frijoles blancos,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1913-diabetic-slow-cooker-ratatouille-white-beans_create-your-plate_22021_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ratatouille-en-olla-de-cocción-lenta-con-frijoles-blancos.html?home-category_id=20,6 hr,30.0,3.5,0.0,180.0,0.0,0.0
3280,Receta económca de pollo y batatas en olla de cocción lenta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_131_Budget-Friendly_Slow-Cooker_Chicken_Sweet_Potatoes_MG_9683-Edit-%28ZF-5661-35964-1-061%29_2272019_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/receta-económca-de-pollo-y-batatas-en-olla-de-cocción-lenta.html?home-category_id=20,6 hr,29.0,5.0,0.0,280.0,0.0,0.0
3290,Receta económica de ensalada griega y pitas de camarones a la parrilla,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_122_Budget-Friendly_Greek_Salad_and_Grilled_Shrimp_Pitas_MG_5729-%28ZF-5661-35964-1-016%29_2272019_3995916988.jpg,https://www.diabetesfoodhub.org/recipes/receta-económica-de-ensalada-griega-y-pitas-de-camarones-a-la-parrilla.html?home-category_id=20,,19.0,6.0,0.0,160.0,0.0,0.0
3279,Receta económica de estofado de verduras con bolas de masa de trigo integral,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/oct13_vegetable-stew-dumplings_279x200_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/receta-económica-de-estofado-de-verduras-con-bolas-de-masa-de-trigo-integral.html?home-category_id=20,50 min,31.0,3.0,0.0,180.0,0.0,0.0
3289,Receta económica de pastel de carne con hierbas y ajo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/124-diabetic-budget-herb-garlic-meatloaf_AdobeStock171686203_121821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/receta-económica-de-pastel-de-carne-con-hierbas-y-ajo.html?home-category_id=20,35 min,9.0,7.0,0.0,190.0,0.0,0.0
3295,Receta económica de una sartén de pollo con salchichas y coles,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/116-diabetic-chicken-sausage-cabbage-skillet_diabetes-cookbook_081618_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/receta-económica-de-una-sartén-de-pollo-con-salchichas-y-coles.html?home-category_id=20,,27.0,7.0,0.0,220.0,0.0,0.0
3319,RECETA EXTRA: Copas de Frutas al Limón,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/feb_lemony-_fruit_cup_279x200_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/receta-extra-copas-de-frutas-al-limón.html?home-category_id=20,,15.0,2.5,0.0,90.0,0.0,0.0
436,"Red Lentil Dal with Jicama ""Chips""",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-2-red-lentil-dal-with_1683456235.jpg,https://www.diabetesfoodhub.org/recipes/red-lentil-dal-with-jicama-chips.html?home-category_id=20,25 min,25.0,1.0,9.0,140.0,0.0,0.0
1895,Red Quinoa and Farro,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1895-diabetic-red-quinoa-and-farro_CYP_DFMarApr20_021020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/red-quinoa-and-farro.html?home-category_id=20,40 min,28.0,5.0,5.0,180.0,0.0,0.0
2496,Refrigerador de leche de almendras,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic-almond-milk-cooler_Med-ckbk_DFMayJun19_40220_28501105.jpg,https://www.diabetesfoodhub.org/recipes/refrigerador-de-leche-de-almendras.html?home-category_id=20,5 min,14.0,14.0,0.0,210.0,0.0,0.0
2664,Relleno de Pan con hierbas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1252-diabetic-thanksgiving-herbed-bread-stuffing_healthy-home-ckbk_AdobeStock228573933_102420_28501105.jpg,https://www.diabetesfoodhub.org/recipes/relleno-de-pan-con-hierbas.html?home-category_id=20,40 min,27.0,4.5,0.0,170.0,0.0,0.0
2390,Remolachas rostizadas con Limón y Eneldo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1893-diabetic-roasted-beets-with-lemon-and-dill_CYP_DFMarApr20_21021_28501105.jpg,https://www.diabetesfoodhub.org/recipes/remolachas-rostizadas-con-limón-y-eneldo.html?home-category_id=20,1 hr,12.0,2.0,0.0,70.0,0.0,0.0
1832,Ricotta and Blackberry Jam Crostini,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1832-diabetic-ricotta-and-blackberry-jam-crostini_clean-simple-ckbk_DFNovDec19_101019_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ricotta-and-blackberry-jam-crostini.html?home-category_id=20,5 min,18.0,3.5,5.0,120.0,0.0,0.0
803,"Ricotta, Grilled Eggplant, and Fresh Mint Bruschetta (Bruschetta Calabrese)",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_803_Italian%20Diabetes%20Cookbook_Ricotta%20Grilled%20Eggplant%20and%20Fresh%20Mint%20Bruschetta_03132018_291569998.jpg,https://www.diabetesfoodhub.org/recipes/ricotta-grilled-eggplant-and-fresh-mint-bruschetta-bruschetta-calabrese.html?home-category_id=20,10 min,11.0,10.0,5.0,150.0,0.0,0.0
2178,Rigatoni con Pesto de Col rizada y parmesano ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/kale%20parm_1_2779282754.jpg,https://www.diabetesfoodhub.org/recipes/rigatoni-con-pesto-de-col-rizada-y-parmesano.html?home-category_id=20,,46.0,20.0,0.0,390.0,0.0,0.0
2899,"Rigatoni con tomates secos, pesto y aceitunas",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_804_Rigatoni%20with%20Sun%20Dried%20Tomatoes_Pesto%20_Olives_SmartShopperCkbk_22619_544486295.jpg,https://www.diabetesfoodhub.org/recipes/rigatoni-con-tomates-secos-pesto-y-aceitunas.html?home-category_id=20,20 min,36.0,8.0,0.0,245.0,0.0,0.0
804,"Rigatoni With Sun-Dried Tomatoes, Pesto, And Olives",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_804_Rigatoni%20with%20Sun%20Dried%20Tomatoes_Pesto%20_Olives_SmartShopperCkbk_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/rigatoni-with-sun-dried-tomatoes-pesto-and-olives.html?home-category_id=20,20 min,36.0,8.0,7.0,245.0,0.0,0.0
2916,Risotto de calabaza (Risotto Di Zucca),https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/shutterstock_211638476_2779282754.jpg,https://www.diabetesfoodhub.org/recipes/risotto-de-calabaza-risotto-di-zucca.html?home-category_id=20,25 min,41.0,3.0,0.0,300.0,0.0,0.0
2272,"Risotto de cebada, champiñones y hierbas",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2015-diabetic-barley-mushroom-herb-risotto_diabetes-cookbook_30122_28501105.jpg,https://www.diabetesfoodhub.org/recipes/risotto-de-cebada-champiñones-y-hierbas.html?home-category_id=20,45 min,32.0,3.5,0.0,190.0,0.0,0.0
2860,Risotto de quinoa con salmón,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_823_Salmon%20Quinoa%20Risotto_DiabetesComfortFood_22519_544486295.jpg,https://www.diabetesfoodhub.org/recipes/risotto-de-quinoa-con-salmón.html?home-category_id=20,40 min,39.0,13.0,0.0,390.0,0.0,0.0
445,"Roasted Beet, Apple and Queso Fresco Salad",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-10-roasted-beet-apple-and-queso-fresco-salad_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/roasted-beet-apple-and-queso-fresco-salad.html?home-category_id=20,,18.0,1.0,3.0,110.0,1.0,0.0
1767,"Roasted Beet, Tahini, and Greek Yogurt Dip",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic-roasted-beet-tahini-yogurt-dip_Med-ckbk_DFMayJun19_040219_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-beet-tahini-and-greek-yogurt-dip.html?home-category_id=20,,2.0,3.5,1.0,40.0,0.0,0.0
1893,Roasted Beets with Lemon and Dill,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1893-diabetic-roasted-beets-with-lemon-and-dill_CYP_DFMarApr20_021020_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-beets-with-lemon-and-dill.html?home-category_id=20,1 hr,12.0,2.0,2.0,70.0,0.0,0.0
1888,Roasted Broccoli & Fregola Sarda with Hard-Boiled Eggs & Tahini Dressing,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1888-diabetic-roasted-broccoli-fregola-sarda_blue-apron_020120_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-broccoli-fregola-sarda-with-hard-boiled-eggs-tahini-dressing.html?home-category_id=20,25 min,67.0,41.0,28.0,720.0,0.0,0.0
1897,"Roasted Cauliflower Steaks & Kale Farro with Grape, Mustard & Thyme Pan Sauce",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/diabetic-roasted-cauliflower-steaks-kale-farro_blue-apron_020120_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-cauliflower-steaks-kale-farro-with-grape-mustard-thyme-pan-sauce.html?home-category_id=20,30 min,59.0,14.0,15.0,400.0,0.0,0.0
449,Roasted Chicken and Arugula Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_449_Roasted_Chicken_and_Arugula_Salad_02282018_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/roasted-chicken-and-arugula-salad.html?home-category_id=20,30 min,18.0,11.0,36.0,320.0,0.0,0.0
808,Roasted Greek Eggplant with Feta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_808_Roasted%20Eggplant_AllNaturalCookbook_022518_544486295.jpg,https://www.diabetesfoodhub.org/recipes/roasted-greek-eggplant-with-feta.html?home-category_id=20,30 min,14.0,5.0,3.0,110.0,1.0,0.0
809,Roasted Indian Cauliflower Tossed With Chickpeas And Cashews,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_809_RoastedIndianCauliflower_SixOClockScramble_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/roasted-indian-cauliflower-tossed-with-chickpeas-and-cashews.html?home-category_id=20,25 min,34.0,16.0,10.0,305.0,0.0,0.0
454,Roasted Pear Sauce,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_454_Roasted_Pear_Sauce_02282018_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/roasted-pear-sauce.html?home-category_id=20,25 min,20.0,6.0,1.0,120.0,1.0,2.0
455,Roasted Pepper Pizza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/jul13_pepp_pizza_istock14859461_279x200_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/roasted-pepper-pizza.html?home-category_id=20,,33.0,8.0,10.0,240.0,0.0,0.0
813,Roasted Pepper Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_813_RoastedPepperSalad_PerfectComfortCollection_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/roasted-pepper-salad.html?home-category_id=20,35 min,12.0,6.0,2.0,100.0,0.0,0.0
814,Roasted Plantains And Poblano Pepper With Guava Sauce,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_814_Plantains_SaboresDeCuba_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/roasted-plantains-and-poblano-pepper-with-guava-sauce.html?home-category_id=20,45 min,17.0,1.0,2.0,80.0,0.0,0.0
3510,Roasted Pork Tenderloin with Thyme & Garlic Marinade and Balsamic Roasted Grapes,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Pork%20Thyme%20Grapes%20iabetic_7376454.png,https://www.diabetesfoodhub.org/recipes/roasted-pork-tenderloin-with-thyme-garlic-marinade-and-balsamic-roasted-grapes.html?home-category_id=20,20 min,9.0,12.5,30.0,270.0,0.0,0.0
3466,Roasted Radishes ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic%20Roasted%20Radishes%20Diabetes%20Food%20Hub_7376454.png,https://www.diabetesfoodhub.org/recipes/roasted-radishes.html?home-category_id=20,,3.0,2.5,1.0,35.0,1.0,0.0
1674,Roasted Rainbow Carrots,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1674-diabetic-roasted-rainbow-carrots_diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-rainbow-carrots.html?home-category_id=20,30 min,13.0,7.0,1.0,110.0,0.0,0.0
815,Roasted Red Pepper Coulis,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_815_Red%20Pepper%20Coulis%2C%20Rosemary%20Balsamic%20Onions%2C%20Pesto_HealthyHome_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/roasted-red-pepper-coulis.html?home-category_id=20,20 min,4.0,0.0,1.0,20.0,0.0,1.0
458,Roasted Stuffed Artichokes,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_458_Roasted_Stuffed_Artichokes_02282018_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/roasted-stuffed-artichokes.html?home-category_id=20,,16.0,5.0,6.0,125.0,0.0,0.0
2007,Roasted Veggie Pizza on Phyllo Crust,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2007-diabetic-Roasted-Veggie-Pizza-Phyllo-Crust_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/roasted-veggie-pizza-on-phyllo-crust.html?home-category_id=20,30 min,15.0,2.5,6.0,100.0,0.0,0.0
2503,Rodaballo con berros y calabacín,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Diabetic-turbot-watercress-zucchini_Med-ckbk_DFMayJun19_40220_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rodaballo-con-berros-y-calabacín.html?home-category_id=20,20 min,13.0,24.0,0.0,370.0,0.0,0.0
3181,Rollito crujiente de ensalada de atún mediterránea,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_211_Crunchy_Mediterranean_Tuna_Salad_Wrap_PNCImages_2272019_438153979.jpg,https://www.diabetesfoodhub.org/recipes/rollito-crujiente-de-ensalada-de-atún-mediterránea.html?home-category_id=20,,5.0,3.5,0.0,105.0,0.0,0.0
3243,Rollitos de ensalada César de pollo para el almuerzo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/160-diabetic-chicken-caesar-salad-lunch-wraps_Diabetes-Cookbook_DF_101818_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollitos-de-ensalada-césar-de-pollo-para-el-almuerzo.html?home-category_id=20,,21.0,9.0,0.0,220.0,0.0,0.0
3240,Rollitos de lechuga con pollo,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/163-diabetic-chicken-lettuce-wraps_AdobeStock_63295605_30522_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollitos-de-lechuga-con-pollo.html?home-category_id=20,,2.0,2.5,0.0,65.0,0.0,0.0
2973,Rollo de Carne con Champiñones y Nueces ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2016-11-mushroom-and-walnut-meatloaf_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/rollo-de-carne-con-champiñones-y-nueces.html?home-category_id=20,,33.0,15.0,0.0,300.0,0.0,0.0
2595,Rollo de carne molida en la olla de cocción lenta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1667-diabetic-slow-cooker-meatloaf_new-soul-food-cookbook_100518_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollo-de-carne-molida-en-la-olla-de-cocción-lenta.html?home-category_id=20,6 hr,13.0,10.0,0.0,260.0,0.0,0.0
2379,Rollo de Carne y Pavo estilo Sudoeste,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1904-diabetic-turkey-meatloaf_create-your-plate_22021_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollo-de-carne-y-pavo-estilo-sudoeste.html?home-category_id=20,1 hr,15.0,8.0,0.0,220.0,0.0,0.0
2270,Rollo de huevo sin relleno,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2017-diabetic-unstuffed-eggroll_diabetes-cookbook_081618_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollo-de-huevo-sin-relleno.html?home-category_id=20,,9.0,9.0,0.0,220.0,0.0,0.0
2900,Rollos de carne asada,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/440-diaabetic-Roast-Beef-Rollups_smart-shopper-diabetes-cookbook_71120_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollos-de-carne-asada.html?home-category_id=20,,43.0,6.0,0.0,295.0,0.0,0.0
2757,Rollos de primavera de tofu,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/apr-2014-tofu-spring-rolls_1_1362005566.jpg,https://www.diabetesfoodhub.org/recipes/rollos-de-primavera-de-tofu.html?home-category_id=20,,20.0,5.0,0.0,140.0,0.0,0.0
2727,Rollos de primavera vegetarianos con salsa de maní,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/579-diabetic-veggie-spring-rolls-peanut-sauce_Diabetes-cookbook_081618_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollos-de-primavera-vegetarianos-con-salsa-de-maní.html?home-category_id=20,,9.0,4.0,0.0,80.0,0.0,0.0
2298,Rollos de verano de verduras frescas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1989-diabetic-Fresh-Vegetable-Summer-Rolls_KDBH-bookazine_asian-falvors-ckbk_12822_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollos-de-verano-de-verduras-frescas.html?home-category_id=20,,13.0,2.0,0.0,85.0,0.0,0.0
2789,Rollos primavera de Pollo veraniego,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/528-diabetic-summer-chicken-spring-rolls_AdobeStock210424061_22422_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rollos-primavera-de-pollo-veraniego.html?home-category_id=20,,26.0,8.0,0.0,250.0,0.0,0.0
2825,Ropa Vieja a la Olla de cocción lenta,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/499-diabetic-ropa-vieja_AdobeStock_396387208_22622_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ropa-vieja-a-la-olla-de-cocción-lenta.html?home-category_id=20,6 hr,6.0,7.0,0.0,170.0,0.0,0.0
3400,Rosbif con Salsa cremosa de Rábano picante,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/024-diabetic-roast-beef-horseradish_ThinkstockPhotos-647419124_100918_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/rosbif-con-salsa-cremosa-de-rábano-picante.html?home-category_id=20,1 hr 10 min,4.0,4.5,0.0,170.0,0.0,0.0
2782,Rostizado a la olla de Carne y Vegetales dulce hogar,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_870_CarbControl_PotRoast_22519_544486295.jpg,https://www.diabetesfoodhub.org/recipes/rostizado-a-la-olla-de-carne-y-vegetales-dulce-hogar.html?home-category_id=20,8 hr,15.0,6.0,0.0,250.0,0.0,0.0
